Name,Web,Regional_ranking,World_ranking,Impact_score,Openness_score,Excellence_core
University of Cape Town,http://www.uct.ac.za/,1,216,417,160,248
Stellenbosch University,http://www.sun.ac.za/,2,367,656,272,458
Cairo University,https://cu.edu.eg/,3,553,1430,537,456
University of Kwazulu Natal,https://ukzn.ac.za/,4,570,1396,425,521
University of Johannesburg,https://www.uj.ac.za/,5,690,2233,581,504
University of South Africa,https://www.unisa.ac.za/,6,816,1077,831,1026
Alexandria University,https://www.alexu.edu.eg/,7,840,1900,689,807
University of the Western Cape,https://www.uwc.ac.za/,8,862,1103,736,1139
University of the Witwatersrand,https://www.wits.ac.za/,9,864,698,5963,353
University of Pretoria,https://www.up.ac.za/,10,952,647,5963,501
Mansoura University,http://www.mans.edu.eg/,11,1011,3954,555,737
Rhodes University,https://www.ru.ac.za/,12,1026,1550,847,1269
University of Nairobi,https://www.uonbi.ac.ke/,13,1055,1180,616,1637
Makerere University,http://www.mak.ac.ug/,14,1103,2159,1288,1077
University of Ghana,https://www.ug.edu.gh/,15,1172,2549,823,1201
Université Cadi Ayyad Marrakech,https://www.uca.ma/,16,1196,3111,1373,997
American University in Cairo,https://www.aucegypt.edu/,17,1210,997,934,2031
University of Ibadan,https://www.ui.edu.ng/,18,1219,2491,708,1368
University of the Free State,https://www.ufs.ac.za/,19,1222,3035,975,1135
Ain Shams University,http://www.asu.edu.eg/,20,1279,6459,630,718
Covenant University Ota,https://covenantuniversity.edu.ng/,21,1326,3656,939,1195
Addis Ababa University,https://www.aau.edu.et/,22,1371,3727,1166,1206
Assiut University,http://www.aun.edu.eg/,23,1428,5683,688,1020
Zagazig University,http://www.zu.edu.eg/,24,1460,6503,951,892
Kwame Nkrumah University of Science & Technology,https://www.knust.edu.gh/,25,1507,3987,986,1456
Benha University,https://bu.edu.eg/,26,1517,4831,987,1239
Université Mohammed V de Rabat,http://www.um5.ac.ma/,27,1603,8308,960,882
Obafemi Awolowo University,https://oauife.edu.ng/,28,1614,2631,1180,2024
University of Nigeria,http://www.unn.edu.ng/,29,1615,3660,730,1844
Suez Canal University,http://suez.edu.eg/,30,1641,5020,1136,1404
Tanta University,https://tanta.edu.eg/,31,1648,7786,757,1039
Nelson Mandela University,https://www.mandela.ac.za/,32,1685,4078,1804,1611
Tshwane University of Technology,https://www.tut.ac.za/,33,1689,5872,1473,1248
North West University,http://www.nwu.ac.za/,34,1736,2598,5963,821
Al Azhar University,http://www.azhar.edu.eg/,35,1754,7304,1251,1158
Helwan University,https://www.helwan.edu.eg/,36,1763,6820,1055,1307
Egerton University,https://www.egerton.ac.ke/,37,1889,889,3223,3224
University of Lagos,https://unilag.edu.ng/,38,1894,4562,1086,2058
Kafr El Sheikh University,http://www.kfs.edu.eg/,39,1901,7648,1075,1404
Kenyatta University,http://www.ku.ac.ke/,40,1923,1674,1196,3224
University of Dar Es Salaam,https://www.udsm.ac.tz/,41,1973,3946,1324,2331
Durban University of Technology,https://www.dut.ac.za/,42,1985,4684,1551,2024
Université des Sciences et de la Technologie Houari Boumediene,https://www.usthb.dz/,43,1985,6946,1253,1607
Université de Sfax,http://univ-sfax.tn/,44,2018,3855,5963,901
British University in Egypt,https://www.bue.edu.eg/,45,2044,6234,2187,1611
Menoufia University,http://www.menofia.edu.eg/,46,2049,9572,1105,1331
Université des Frères Mentouri Constantine 1 (Ex Université Mentouri),https://www.umc.edu.dz/,47,2069,5097,1002,2272
Minia University,https://www.minia.edu.eg/,48,2093,8792,1109,1510
Beni Suef University,https://www.bsu.edu.eg/,49,2117,11726,875,1158
University of Zimbabwe,https://www.uz.ac.zw/,50,2119,5008,2149,2042
Moi University,https://mu.ac.ke/,51,2156,3799,1504,2702
Jomo Kenyatta University of Agriculture and Technology,http://www.jkuat.ac.ke/,52,2160,3910,1273,2754
Sokoine University of Agriculture,https://www.sua.ac.tz/,53,2173,4907,1037,2496
University of Zambia,https://www.unza.zm/,54,2176,5819,1429,2125
Arab Academy for Science & Technology and Maritime Transport,http://www.aast.edu/,55,2204,4946,1458,2391
Université Hassan II de Casablanca,http://www.univh2c.ma/,56,2205,11697,2090,1011
South Valley University,http://www.svu.edu.eg/,57,2235,6715,1391,2017
Université d'Oran 1 Ahmed Ben Bella,https://www.univ-oran1.dz/,58,2266,2995,2584,2865
University of Mauritius,https://www.uom.ac.mu/,59,2276,6200,1911,2071
Ahmadu Bello University,https://www.abu.edu.ng/,60,2305,6691,1370,2188
Université de M'Sila,https://www.univ-msila.dz/,61,2316,3599,1900,2942
Fayoum University,https://www.fayoum.edu.eg/,62,2321,9335,1476,1669
University of Fort Hare,https://www.ufh.ac.za/,63,2331,5086,1582,2562
Federal University of Technology Akure,https://www.futa.edu.ng/,64,2337,8142,1206,1993
University of Port Harcourt,https://www.uniport.edu.ng/,65,2351,2519,1456,3630
Cape Peninsula University of Technology,https://www.cput.ac.za/,66,2368,4489,1492,2852
Aswan University,http://aswu.edu.eg/,67,2441,8920,1735,1854
Egypt Japan University of Science & Technology,https://ejust.edu.eg/,68,2457,6628,2402,2170
Mekelle University,https://www.mu.edu.et/,69,2479,8389,1835,1981
Université Sidi Mohammed Ben Abdellah Fes,http://www.usmba.ac.ma/,70,2492,9469,1404,1925
University of Cape Coast,https://ucc.edu.gh/,71,2511,6790,1246,2538
Université Abou Bekr Belkaid Tlemcen,https://www.univ-tlemcen.dz/,72,2516,6029,1667,2593
Nile University,https://nu.edu.eg/,73,2530,5254,3041,2433
University of Botswana,https://www.ub.bw/,74,2540,5582,2257,2593
Djillali Liabes university of Sidi Bel Abbes,https://www.univ-sba.dz/,75,2557,9737,1722,1869
German University in Cairo,https://www.guc.edu.eg/,76,2573,6243,1747,2615
Université Cheikh Anta Diop de Dakar,https://www.ucad.sn/,77,2764,2681,5963,2263
Université Mohamed Khider Biskra,http://univ-biskra.dz/,78,2820,8981,1526,2538
Zewail City of Science and Technology,http://zewailcity.edu.eg/,79,2860,11787,2517,1790
Mbarara University of Science and Technology,https://www.must.ac.ug/,80,2866,5785,3769,2675
Universidade Eduardo Mondlane,https://www.uem.mz/,81,2872,2654,5878,2593
Université Moulay Ismail Meknès,http://www.umi.ac.ma/,82,2891,10044,2179,2267
University of Khartoum,https://www.uofk.edu/,83,2896,2763,5963,2455
University of Venda,https://www.univen.ac.za/,84,2918,8150,1998,2741
Landmark University,https://lmu.edu.ng/,85,2933,8075,1860,2821
Université Badji Mokhtar de Annaba,https://www.univ-annaba.dz/,86,2933,12238,2030,1934
Bahir Dar University,https://www.bdu.edu.et/,87,2939,9225,2654,2370
Muhimbili University of Health and Allied Sciences,https://www.muhas.ac.tz/,88,2965,10155,2506,2272
Université de Tunis El Manar,http://www.utm.rnu.tn/,89,2970,10454,5963,949
Sohag University,https://www.sohag-univ.edu.eg/,90,2984,5338,5963,1763
Université d'Abomey Calavi,https://uac.bj/,91,3002,9088,2854,2448
Adekunle Ajasin University,https://aaua.edu.ng/,92,3022,2055,3054,4579
Bayero University Kano,http://www.buk.edu.ng/,93,3032,9746,1706,2702
Federal University of Technology Minna,https://futminna.edu.ng/,94,3078,8320,1403,3186
University for Development Studies,https://uds.edu.gh/,95,3109,8361,1935,3052
Université Ibn Tofail Kénitra,https://www.uit.ac.ma/,96,3109,11901,2216,2254
University of Rwanda,https://ur.ac.rw/,97,3135,6953,3709,2852
University of Calabar,https://www.unical.edu.ng/,98,3151,8533,994,3431
Ladoke Akintola University of Technology,http://www.lautech.edu.ng/,99,3151,9605,1291,3068
Jimma University,https://www.ju.edu.et/,100,3157,4349,5963,2349
University of Gondar,https://www.uog.edu.et/,101,3167,11787,2807,2214
Université Kasdi Merbah Ouargla,https://www.univ-ouargla.dz/,102,3176,4719,2255,4058
Université M'Hamed Bougara de Boumerdes,https://www.univ-boumerdes.dz/,103,3190,10426,1728,2800
University of Benin,https://www.uniben.edu/,104,3203,7229,1299,3709
Université de Yaounde I,https://uy1.uninet.cm/,105,3215,12057,4938,1544
Université Mohammed Premier Oujda,https://www.ump.ma/,106,3230,10717,5963,1156
Université de Dschang,https://www.univ-dschang.org/,107,3256,10299,3418,2433
Damietta University,http://www.du.edu.eg/,108,3299,12905,1442,2529
Sudan University of Science & Technology,http://www.sustech.edu/,109,3329,6515,2724,3630
University of Namibia,https://www.unam.edu.na/,110,3358,4745,5963,2517
Université de Tunis,http://www.utunis.rnu.tn/,111,3362,12809,5963,1036
Vaal University of Technology,https://www.vut.ac.za/,112,3389,6595,3239,3572
University of Uyo,https://uniuyo.edu.ng/,113,3426,9704,1829,3346
Université 08 Mai 1945 Guelma,https://www.univ-guelma.dz/,114,3454,12088,1794,2880
University of Buea,https://www.ubuea.cm/,115,3459,9316,3478,2972
Haramaya University (Alemaya),https://www.haramaya.edu.et/,116,3501,11568,3975,2416
Olabisi Onabanjo University (Ogun State University),https://oouagoiwoye.edu.ng/,117,3518,6523,2380,4092
University of Malawi,http://www.unima.mw/,118,3536,9704,5963,1717
Université de Carthage (7 de Novembre),http://www.ucar.rnu.tn/,119,3554,13048,5963,1198
Port Said University,http://psu.edu.eg/,120,3571,13556,2082,2682
University of Ilorin,http://www.unilorin.edu.ng/,121,3572,6007,5963,2509
Université de Tébessa,http://www.univ-tebessa.dz/,122,3580,12667,2287,2821
Kampala International University,https://kiu.ac.ug/,123,3584,1263,2361,5655
Al Akhawayn University Ifrane,http://www.aui.ma/,124,3592,2555,3581,5006
University of Zululand,http://www.unizulu.ac.za/,125,3601,9570,2880,3363
Central University of Technology,https://www.cut.ac.za/,126,3607,8185,2962,3690
Université de Jijel,http://www.univ-jijel.dz/,127,3631,13140,2348,2774
Université Abdelhamid Ibn Badis Mostaganem,https://www.univ-mosta.dz/,128,3640,7274,1725,4269
Université de Bouira,http://www.univ-bouira.dz/,129,3651,7888,2605,3926
École Nationale Polytechnique d'Alger,https://www.enp.edu.dz/,130,3658,12680,2611,2852
University of Sadat City,http://www.usc.edu.eg/,131,3661,12845,1771,3068
Université Amar Telidji de Laghouat,http://lagh-univ.dz/,132,3663,11950,2117,3171
University of Abuja,https://www.uniabuja.edu.ng/,133,3666,8128,2060,4058
Université de Monastir,http://www.um.rnu.tn/,134,3672,13021,5963,1353
Federal University of Technology Owerri,https://futo.edu.ng/,135,3678,7274,1718,4359
Future University,https://www.fue.edu.eg/,136,3691,11420,1996,3386
Lagos State University,https://lasu.edu.ng/,137,3703,9286,2093,3875
Suez University,http://suezuniv.edu.eg/,138,3727,17086,2736,2080
Namibia University of Science and Technology (Polytechnic of Namibia),https://www.nust.na/,139,3741,7189,2859,4163
Pharos University in Alexandria,https://www.pua.edu.eg/,140,3747,8625,2631,3926
University of Jos,https://www.unijos.edu.ng/,141,3789,7960,2357,4205
University of Education Winneba,https://www.uew.edu.gh/,142,3800,8685,2847,3926
Université Setif 1 Ferhat Abbas Setif,https://www.univ-setif.dz/,143,3819,9676,5963,2146
Université de Bejaia,http://www.univ-bejaia.dz/,144,3820,9225,5963,2234
Walter Sisulu University,https://www.wsu.ac.za/,145,3847,9262,3279,3779
Université Abdelmalek Essaadi,http://www.uae.ma/,146,3854,6464,5963,2865
Technical University of Kenya,http://tukenya.ac.ke/,147,3859,4314,3222,4934
MISR University for Science & Technology,https://www.must.edu.eg/,148,3873,8196,3665,3926
Hawassa University (Debub University),https://www.hu.edu.et/,149,3879,11548,4412,2880
University of Limpopo,https://www.ul.ac.za:443/,150,3885,7089,5963,2785
Rivers State University of Science & Technology,http://www.rsu.edu.ng/,151,3897,957,5963,5138
Redeemer's University,https://run.edu.ng/,152,3933,10835,2587,3779
Université de Mascara,https://www.univ-mascara.dz/,153,3937,14322,2232,3102
Damanhour University,http://www.damanhour.edu.eg/,154,3955,11910,4848,2725
Université de Batna 1,http://www.univ-batna.dz/,155,3988,7678,5963,2800
Federal University Dutse Jigawa State,https://fud.edu.ng/,156,4016,13528,3311,3052
Maseno University,https://www.maseno.ac.ke/,157,4018,10947,1623,4163
Federal University Oye Ekiti Ekiti State,https://fuoye.edu.ng/,158,4031,7376,2196,4719
Kyambogo University,https://kyu.ac.ug/,159,4061,6549,4875,4092
University of Benghazi (University of Garyounis),https://uob.edu.ly/ar/,160,4061,13279,1880,3664
Ghana Institute of Management and Public Administration,https://www.gimpa.edu.gh/,161,4086,10966,3258,3779
Sefako Makgatho Health Sciences University,https://www.smu.ac.za/,162,4087,12274,3364,3455
Université Ibnou Zohr d'Agadir,https://www.uiz.ac.ma/,163,4091,10895,5963,2301
University of Agriculture Abeokuta,https://unaab.edu.ng/,164,4104,7132,5963,3102
Université d'Antananarivo,http://www.univ-antananarivo.mg/,165,4141,7811,5963,3006
Université Internationale de Rabat,https://www.uir.ac.ma/,166,4144,10298,3537,3926
Université de Sousse,http://www.uc.rnu.tn/,167,4168,13117,5963,1970
Strathmore University Nairobi,https://www.strathmore.edu/,168,4183,4008,3947,5201
Misurata University (Misrata University),https://www.misuratau.edu.ly/,169,4211,8279,3365,4517
University of Tripoli (Al Fateh University),https://uot.edu.ly/,170,4237,14366,2346,3597
Arba Minch University,https://www.amu.edu.et/,171,4237,13778,3436,3363
Ekiti State University Ado Ekiti (University of Ado Ekiti),https://eksu.edu.ng/,172,4250,11135,2015,4410
École National Supérieure de l'Informatique (ex-INI),https://www.esi.dz/,173,4273,11176,2922,4205
Université Chouaib Eddoukali,http://www.ucd.ac.ma/,174,4296,11018,5963,2647
University of Maroua,http://www.univ-maroua.cm/,175,4301,8927,5817,3320
Université Larbi Ben Mhidi de Oum El Bouaghi,https://www.univ-oeb.dz/,176,4311,13031,2364,4032
Université des Sciences et de la Technologie d'Oran Mohamed Boudiaf,https://www.univ-usto.dz/,177,4347,10981,5963,2741
Midlands State University,https://ww5.msu.ac.zw/,178,4347,8807,2875,4781
October 6 University,https://o6u.edu.eg/,179,4347,10765,2645,4482
University of Dodoma,https://www.udom.ac.tz/,180,4366,10206,3598,4359
Universidade de Cabo Verde (ex-ISE),http://www.unicv.edu.cv/,181,4366,3341,5389,5138
Université Mouloud Mammeri de Tizi Ouzou,https://www.ummto.dz/,182,4389,9504,5963,3119
MISR International University,http://www.miuegypt.edu.eg/,183,4395,10277,2920,4579
Military Technical College,http://www.mtc.edu.eg/,184,4395,16867,3326,3052
Ebonyi State University,http://www.ebsu.edu.ng/,185,4418,13701,3286,3816
Université de la Manouba,http://www.uma.rnu.tn/,186,4420,13528,5963,2349
Université Saad Dahlab Blida,https://www.univ-blida.dz/,187,4432,11979,5963,2695
Université de Ngaoundéré,http://www.univ-ndere.cm/,188,4466,10506,5326,3709
Université Taher Moulay de Saida,https://www.univ-saida.dz/,189,4530,12546,3376,4241
Université Félix Houphouët Boigny (Université de Cocody Abidjan),https://www.univ-fhb.edu.ci/,190,4532,13080,5604,3020
Osun State University,http://www.uniosun.edu.ng/,191,4542,11135,2641,4719
Université de Kinshasa,https://www.unikin.ac.cd/,192,4552,19903,3975,2562
Chinhoyi University of Technology,http://www.cut.ac.zw/,193,4562,12588,3362,4299
Gezira University,http://www.uofg.edu.sd/,194,4594,13663,2846,4269
Federal University of Petroleum Resources Effurun,https://fupre.edu.ng/,195,4622,10127,3791,4719
Université Mohamed El Bachir El Ibrahim Bordj Bou Arréridj,https://www.univ-bba.dz/,196,4631,16255,3246,3709
Gulu University,https://gu.ac.ug/,197,4661,12738,4159,4163
National University of Science & Technology,https://www.nust.ac.zw/,198,4686,11176,2780,4883
Delta State University Nigeria,https://www.delsu.edu.ng/,199,4712,11343,1579,5138
Université de Gabes,http://www.univgb.rnu.tn/,200,4714,16531,5963,2295
Université Mohamed Chérif Messaadia de Souk-Ahras,http://www.univ-soukahras.dz/,201,4737,15629,3320,4032
Nnamdi Azikiwe University,https://web.unizik.edu.ng/,202,4773,9065,5963,3996
Université Hassan I Settat,http://www.uh1.ac.ma/,203,4780,11846,5963,3386
Mzumbe University,https://site.mzumbe.ac.tz/,204,4786,6287,3431,5541
Institut National des Postes et Telecommunications Maroc,http://www.inpt.ac.ma/,205,4825,12713,5090,4058
University of Mines & Technology Tarkwa,https://www.umat.edu.gh/,206,4858,12287,3716,4719
Université de Béchar,https://www.univ-bechar.dz/,207,4878,15534,3090,4359
Abubakar Tafawa Balewa University,https://www.atbu.edu.ng/,208,4886,6424,5963,4719
Higher Technological Institute,http://www.hti.edu.eg/,209,4931,11925,4790,4579
Copperbelt University,https://www.cbu.ac.zm/,210,4947,13576,3855,4629
Institut Agronomique et Veterinaire Hassan II,https://iav.ac.ma/,211,4963,9076,5963,4359
University of Maiduguri,http://www.unimaid.edu.ng/,212,4966,10863,5963,3996
Usmanu Danfodiyo University,https://www.udusok.edu.ng/,213,4974,11910,5963,3779
Université Ibn Khaldoun Tiaret,http://www.univ-tiaret.dz/,214,4997,13556,5963,3455
Université de Lomé,https://www.univ-lome.tg/,215,5027,11994,5963,3899
Université Gaston Berger de Saint Louis,https://www.ugb.sn/,216,5047,9978,5963,4359
Université de Skikda,http://www.univ-skikda.dz/,217,5057,12667,5963,3816
Masinde Muliro University of Science & Technology,http://www.mmust.ac.ke/,218,5099,12620,2931,5201
Debre Markos University,https://www.dmu.edu.et/,219,5108,19160,5031,3320
Université Sultan Moulay Slimane Beni Mellal,http://www.usms.ac.ma/,220,5114,15307,5963,3320
Centre Universitaire de Rélizane,http://www.cu-relizane.dz/,221,5125,18773,3606,4058
Bindura University of Science Education,https://www.buse.ac.zw/,222,5142,12861,3354,5138
Catholic University of Health and Allied Sciences (Weill Bugando University College),https://www.bugando.ac.tz/,223,5168,15687,4517,4410
October University for Modern Sciences and Arts MSA,https://www.msa.edu.eg/,224,5199,9661,5963,4629
Busitema University,https://busitema.ac.ug/,225,5209,14854,4237,4675
Modibbo Adama University of Technology Yola (Federal University of Technology),https://mautech.edu.ng/,226,5221,14366,3038,5073
Sebha University /Sabha University,https://sebhau.edu.ly/,227,5264,16105,2317,5006
Université de Khenchela,http://www.univ-khenchela.dz/,228,5265,17811,3088,4579
University of Embu,https://www.embuni.ac.ke/,229,5283,2995,3172,6683
Niger Delta University,https://www.ndu.edu.ng/,230,5342,13140,3685,5201
National University of Lesotho,http://www.nul.ls/,231,5352,11371,4097,5342
Murang’a University of Technology,https://www.mut.ac.ke/,232,5379,2047,4727,6683
Wollo University,https://wu.edu.et/,233,5379,20719,4597,3690
Université Dr Yahia Farès de Médéa,http://www.univ-medea.dz/,234,5408,14896,5963,3875
Michael Okpara University of Agriculture Umudike,https://mouauportal.edu.ng/,235,5432,12769,5963,4359
Kwara State University,https://kwasusite.kwasu.edu.ng/,236,5477,10835,5963,4781
Benue State University,https://www.bsum.edu.ng/,237,5493,11742,3619,5541
Ardhi University,https://www.aru.ac.tz/,238,5515,9240,5963,5073
Neelain University,http://www.neelain.edu.sd/,239,5542,13333,5628,4719
Imo State University Owerri,http://www.imsu.edu.ng/,240,5548,12153,5207,5138
Université de Kairouan,http://www.univ-k.rnu.tn/,241,5605,17629,5963,3664
University of Eswatini,http://www.uneswa.ac.sz/,242,5612,12667,5963,4629
Université de Constantine 2,https://www.univ-constantine2.dz/,243,5613,14322,5963,4299
American University of Nigeria,https://www.aun.edu.ng/,244,5616,9772,3986,5807
Great Zimbabwe University,https://www.gzu.ac.zw/,245,5616,14433,4166,5201
Ambrose Alli University Ekpoma,https://www.aauekpoma.edu.ng/,246,5626,9530,5963,5138
African University of Science & Technology Abuja,https://aust.edu.ng/,247,5640,13392,5302,5006
University of Sierra Leone,https://usl.edu.sl/,248,5640,16613,5963,3899
Uganda Martyrs University,https://www.umu.ac.ug/,249,5665,10641,5963,5006
Kumasi Technical University,https://www.kstu.edu.gh/,250,5674,16043,4333,5006
Université d'Eloued,https://www.univ-eloued.dz/,251,5681,13140,5963,4629
Université de Jendouba,http://www.uj.rnu.tn/,252,5698,17059,5963,3899
Université de Djibouti,https://www.univ.edu.dj/,253,5707,7648,5963,5442
United States International University,https://www.usiu.ac.ke/,254,5723,3671,4408,6683
Institut National Polytechnique Félix Houphouët Boigny,https://www.inphb.ci/,255,5752,13845,5963,4579
Université Ziane Achour de Djelfa,http://www.univ-djelfa.dz/,256,5757,14656,5963,4441
Université de Gafsa,http://www.ugaf.rnu.tn/,257,5801,17115,5963,4032
Wolaita Sodo University,https://www.wsu.edu.et/,258,5834,20602,5442,3899
International University of Africa,https://www.iua.edu.sd/,259,5835,9795,5963,5272
Ahram Canadian University,http://www.acu.edu.eg/,260,5902,14458,5479,5006
Tumaini University Makumira,https://makumira.ac.tz/,261,5910,15834,5963,4410
Cross River State University of Science & Technology Calabar,https://crutech.edu.ng/,262,5922,13499,4169,5541
Libyan International Medical University,https://limu.edu.ly/,263,5946,8762,5326,5807
Mzuzu University,https://www.mzuni.ac.mw/,264,5955,14283,5604,5006
Omar Al Mukhtar University,https://omu.edu.ly/,265,5967,16582,3466,5342
MTI University (Modern University for Technology and Information),http://www.mti.edu.eg/,266,6017,14204,5574,5073
Open University of Tanzania,https://www.out.ac.tz/,267,6043,10353,5628,5541
École Nationale Supérieure Vétérinaire d'Alger,http://www.ensv.dz/,268,6054,18201,5963,4092
Islamic Online University,https://iou.edu.gm/,269,6060,2005,5963,6683
Université de Douala,http://www.univ-douala.cm/,270,6081,22511,5963,3224
National Open University of Nigeria,https://nou.edu.ng/,271,6109,8890,5963,5541
Université Abdou Moumouni de Niamey,http://uam.refer.ne/,272,6120,15834,5963,4579
Ghana Technology University College GTUC,https://www.gtuc.edu.gh/,273,6142,11448,4634,5807
Kogi State University,https://www.ksu.edu.ng/,274,6156,14412,4276,5541
State University of Zanzibar,https://www.suza.ac.tz/,275,6176,4025,5146,6683
(3) Université de Carthage Institut supérieur des cadres de l'enfance de Carthage Dermech,http://www.iscenf.rnu.tn/,276,6176,2198,5963,6683
University of Malawi College of Medicine Liverpool Wellcome Trust,https://www.medcol.mw/,277,6238,6222,3617,6683
Daystar University,https://www.daystar.ac.ke/,278,6304,11248,4253,5999
Omdurman Islamic University,https://www.oiu.edu.sd/,279,6332,15199,5963,4843
Botswana University of Agriculture and Natural Resources,https://www.buan.ac.bw/,280,6374,21383,2767,5138
Skyline University Nigeria,https://www.sun.edu.ng/,281,6412,2619,5963,6683
Al Zawiya University (Seventh of April University),https://zu.edu.ly/,282,6444,17977,4246,5272
Université d'Alger 1,https://www.univ-alger.dz/,283,6451,9189,5963,5655
Sirte University (Al Tahadi University),http://su.edu.ly/,284,6488,19505,3461,5272
Université Marien Ngouabi,https://www.umng.cg/,285,6492,17629,5963,4517
Ho Technical University,https://htu.edu.gh/,286,6507,5570,4629,6683
Ashesi University,https://www.ashesi.edu.gh/,287,6526,6715,5963,5999
Federal University of Agriculture Makurdi,https://uam.edu.ng/,288,6542,12477,4010,5999
Université Alassane Ouattara,http://univ-ao.edu.ci/,289,6570,14322,5963,5073
Université Norbert Zongo,http://unz.bf/,290,6659,3019,5963,6683
Babcock University,https://www.babcock.edu.ng/,291,6664,10226,1676,6683
Université Nangui Abrogoua,http://www.univ-na.ci/,292,6727,18818,5963,4441
Université du Burundi,http://www.ub.edu.bi/,293,6734,14322,5963,5138
Enugu State University of Science & Technology,https://esut.edu.ng/,294,6759,10777,4070,6245
(3) Université de Jendouba Ecole Supérieure d'Agriculture du Kef,https://www.esakef.agrinet.tn/,295,6776,3191,5963,6683
(3) Université de Carthage Ecole Supérieure des Industries Alimentaires de Tunis,http://www.esiat.agrinet.tn/,296,6792,5551,5963,6245
University of Liberia,https://ul.edu.lr/,297,6882,19843,5963,4359
Université d'El Tarf (Centre Universitaire d'El Tarf),http://univ-eltarf.dz/,298,6888,18961,4464,5272
Université Hassiba Benbouali de Chlef,https://www.univ-chlef.dz/,299,6940,10362,2145,6683
University of Technology Mauritius,http://www.utm.ac.mu/,300,6949,14973,5963,5138
Universidade Católica de Moçambique,http://www.ucm.ac.mz/,301,6954,12488,5963,5442
Université de Parakou,http://univ-parakou.bj/,302,7087,19356,5963,4517
Harare Institute Technology,https://www.hit.ac.zw/,303,7093,15534,5105,5541
Université de Khemis Miliana,http://www.univ-km.dz/,304,7132,15920,5963,5073
Mkwawa University College of Education,http://www.muce.ac.tz/,305,7136,17427,5460,5201
Université de Bamenda,https://uniba.cm/,306,7156,20080,5963,4441
Mountains of the Moon University,http://mmu.ac.ug/,307,7192,16557,5963,5006
Université Gamal Abdel Nasser de Conakry,http://uganc.org/,308,7200,22277,5963,4058
Aksum University,http://www.aku.edu.et/,309,7231,20975,5963,4299
Machakos University,https://www.mksu.ac.ke/,310,7277,9875,3114,6683
Federal University Kashere Gombe State,http://fukashere.edu.ng/,311,7314,7687,4513,6683
Universidade Agostinho Neto,https://uan.ao/,312,7376,14306,5963,5342
Federal University Ndufu Alike Ikwo FUNAI,https://funai.edu.ng/,313,7389,11343,2274,6683
Université Assane SECK de Ziguinchor,http://www.univ-zig.sn/,314,7482,18818,5336,5201
Nelson Mandela African Institute of Science & Technology,https://www.nm-aist.ac.tz/,315,7500,11227,2563,6683
South Eastern Kenya University,https://www.seku.ac.ke/,316,7541,11036,2758,6683
Université de Lubumbashi,http://www.unilu.ac.cd/,317,7584,17115,5963,5073
École Militaire Polytechnique,http://www.emp.mdn.dz/,318,7594,26524,5963,3346
Universidade Pedagógica,https://www.up.ac.mz/,319,7616,14145,5963,5442
Mount Kenya University,https://www.mku.ac.ke/,320,7649,9605,3888,6683
Botswana-Harvard AIDS Institute Partnership,https://www.bhp.org.bw/,321,7704,24972,5963,3779
Regent University College of Science & Technology,http://regent.edu.gh/,322,7830,4754,5963,6683
Njala University Sierra Leone,https://njala.edu.sl/,323,7857,17853,5963,5073
Nasarawa State University,https://nsuk.edu.ng/,324,7906,13220,4278,6245
Nigerian Defence Academy Kaduna,https://www.nda.edu.ng/,325,7944,11070,3368,6683
Arab Open University Egypt,http://www.aou.edu.eg/,326,7984,16401,5963,5272
(1) Kebbi State University of Science and Technology KSUSTA,http://www.ksusta.edu.ng/,327,8060,17773,5963,5138
Igbinedion University Okada,https://iuokada.edu.ng/,328,8065,9839,4263,6683
Ecole Nationale Polytechnique d'Oran,http://www.enp-oran.dz/,329,8089,9010,4717,6683
(3) Makerere University Business School,https://mubs.ac.ug/,330,8117,9642,4428,6683
Université Nazi Boni,https://www.univ-bobo.gov.bf/,331,8142,20179,5963,4843
Yaba College of Technology,https://www.yabatech.edu.ng/,332,8151,10370,4075,6683
ElSheikh Abdullah ElBadri University,https://eaeu.edu.sd/,333,8213,5248,5963,6683
Zimbabwe Open University,http://www.zou.ac.zw/,334,8272,13624,5963,5655
University of Seychelles,https://unisey.ac.sc/,335,8291,15629,5963,5442
IIE MSA (Monash University South Africa),https://www.iiemsa.co.za/,336,8291,15629,5963,5442
Alzaiem Alazhari University,https://aau.edu.sd/,337,8315,17730,5963,5201
University of Health and Allied Sciences,https://www.uhas.edu.gh/,338,8336,13004,2513,6683
Université d'Oran 2 Mohamed Ben Ahmed,http://www.univ-oran2.dz/,339,8394,15811,5963,5442
Ernest Bai Koroma University of Science and Technology,http://ebkust.edu.sl/,340,8404,5505,5963,6683
Federal University Dutsin Ma,https://www.fudutsinma.edu.ng/,341,8450,12680,2925,6683
University of Kordofan,http://kordofan.edu.sd/,342,8496,19673,5963,5006
Hubert Kairuki Memorial University,http://www.hkmu.ac.tz/,343,8523,12953,5963,5807
Africa University,http://www.africau.edu/,344,8533,9211,5963,6245
Abia State University Uturu,http://abiastateuniversity.edu.ng/,345,8549,13443,4817,6245
Dedan Kimathi University of Technology (Kimathi University College of Technology),https://www.dkut.ac.ke/,346,8662,12546,3322,6683
Kibabii University,https://kibu.ac.ke/,347,8662,11854,3757,6683
Edo University Iyamho,https://www.edouniversity.edu.ng/,348,8693,12680,3252,6683
Umaru Musa Yar'Adua University (Katsina State University),https://umyu.edu.ng/,349,8693,12321,3487,6683
