Name,Web,Regional_ranking,World_ranking,Impact_score,Openness_score,Excellence_core
Mahishadal Girls College,http://www.mahishadalgirlscollegewb.in/,11044,23570,23384,5963,6683
Khatra Adibasi College,http://www.khatraadibasimahavidyalaya.in/,11045,23657,23474,5963,6683
Lahore College of Pharmaceutical Sciences,http://lcps.edu.pk/,11046,23657,23474,5963,6683
Gukje Cyber University,http://www.gjcu.ac.kr/,11047,23657,23474,5963,6683
Government Law College Tiruchirapalli,http://glctry.ac.in/,11048,23657,23474,5963,6683
University of Science and Technology in Golbahar,http://golbaharusnt.ac.ir/,11049,23657,23474,5963,6683
Haldia Law College,https://www.hlc.in/,11050,23657,23474,5963,6683
Islamic Azad University Baft,http://iaubaft.ac.ir/,11051,23657,23474,5963,6683
Institut Desain & Bisnis IDB Bali,https://www.idbbali.ac.id/,11052,23657,23474,5963,6683
Indraprastha Institute of Technology and Management,http://iitm.net.in/,11053,23657,23474,5963,6683
IRT Perundurai Medical College,http://irtpmc.ac.in/,11054,23657,23474,5963,6683
Universitas Kristen Immanuel UKRIM Sleman,https://ukrim.ac.id/,11055,23657,23474,5963,6683
Pasig Catholic College,https://www.pasigcatholic.edu.ph/,11056,23657,23474,5963,6683
Palompon Institute of Technology,https://pit.edu.ph/,11057,23657,23474,5963,6683
PlastIndia International University,http://plastindia.edu.in/,11058,23657,23474,5963,6683
Prof Sayed Nurul Hasan College,http://profsnhcollegefarakka.in/,11059,23657,23474,5963,6683
Hailey College of Banking & Finance University of the Punjab Lahore,http://www.puhcbf.edu.pk/,11060,23657,23474,5963,6683
Ramananda College,http://www.ramanandacollege.org/,11061,23657,23474,5963,6683
Ranaghat College,http://www.ranaghatcollege.org.in/,11062,23657,23474,5963,6683
Rauf Denktas University,http://rdu.edu.tr/,11063,23657,23474,5963,6683
Ranaco Education & Training Institute,http://www.reti.edu.my/,11064,23657,23474,5963,6683
MENA College of Management,https://www.mcm.ac.ae/,11065,23657,23474,5963,6683
Mumbai Film Academy,http://www.mumbaifilmacademy.com/,11066,23657,23474,5963,6683
North Bengal International University,http://www.nbiu.edu.bd/,11067,23657,23474,5963,6683
Nachimuthu Polytechnic College Pollachi,https://nptc.ac.in/,11068,23657,23474,5963,6683
Narasus Sarathy Institute of Technology,http://www.nsit.edu.in/,11069,23657,23474,5963,6683
Free Institute for Scholars,https://daneshpajouhan.ac.ir/,11070,23657,23474,5963,6683
Dhole Patil College of Engineering,https://dpcoepune.edu.in/,11071,23657,23474,5963,6683
Dr D Y Patil College of Architecture Akurdi,http://www.dypcoa.ac.in/,11072,23657,23474,5963,6683
Builders Engineering College Tirupur,https://builderscollege.edu.in/,11073,23657,23474,5963,6683
Chiang Mai Vocational College,http://www.cmvc.ac.th/,11074,23657,23474,5963,6683
Adarsh College of Engineering,http://adarsh.ac.in/,11075,23657,23474,5963,6683
Shri Atmanand Jain Institute of Management and Technology,http://aimtambala.com/,11076,23657,23474,5963,6683
A J Institute of Medical Sciences and Research Centre,http://ajims.edu.in/,11077,23657,23474,5963,6683
Asan Memorial College of Engineering and Technology,http://www.amcet.co.in/,11078,23657,23474,5963,6683
Adaikalamatha College Vallam,http://www.amcvallam.com/,11079,23657,23474,5963,6683
Akademi Perekam Medis dan Informatika Kesehatan APIKES Citra Medika Surakarta,http://www.apikescm.ac.id/,11080,23657,23474,5963,6683
Aria Higher Education Institution,https://www.aria.edu.af/,11081,23657,23474,5963,6683
Arya Vidyapeeth College,https://www.avcollege.ac.in/,11082,23657,23474,5963,6683
Dr B C Roy College of Pharmacy and AHS Durgapur,http://bcrcp.ac.in/,11083,23657,23474,5963,6683
Sanatan Dharma College Ambala,https://www.sdcollegeambala.ac.in/,11084,23657,23474,5963,6683
Syrian International Academy,http://sia-sy.net/,11085,23657,23474,5963,6683
Singur Government College,http://singurgovtcollege.org/,11086,23657,23474,5963,6683
Sekolah Tinggi Ilmu Ekonomi STIE YPPI Rembang,http://stie-yppi.ac.id/,11087,23657,23474,5963,6683
Sekolah Tinggi Ilmu Ekonomi STIE Kertanegara Malang,http://stiekma.ac.id/,11088,23657,23474,5963,6683
Sekolah Tinggi Ilmu Manajemen STIM Lembaga Pendidikan Indonesia STIM LPI Makassar,http://stim-lpi.ac.id/,11089,23657,23474,5963,6683
Sekolah Tinggi Teknologi STT Mandala Bandung,https://sttmandalabdg.ac.id/,11090,23657,23474,5963,6683
TSSM Bhivarabai Sawant College of Engineering and Research,https://tssm.edu.in/,11091,23657,23474,5963,6683
Vadodara Institute of Engineering Kotambi,https://vier.org.in/,11092,23657,23474,5963,6683
Politeknik LP3I Bandung,https://plb.ac.id/,11093,23736,24972,5703,6683
Netaji Subhas University,https://nsuniv.ac.in/,11094,23737,23557,5963,6683
Universitas Nahdlatul Ulama Lampung,https://unulampung.ac.id/,11095,23738,25197,5662,6683
Universitas Nahdlatul Ulama UNU Surakarta,http://www.unu.ac.id/,11096,23739,23558,5963,6683
University of Fujairah,https://www.uof.ac.ae/,11097,23739,23558,5963,6683
Annai Violet Arts and Science College,https://violetcollege.in/,11098,23739,23558,5963,6683
Mahasarakham College of Agriculture and Technology,http://www.mcat.ac.th/,11099,23739,23558,5963,6683
Murni International College,https://murni.edu.my/,11100,23739,23558,5963,6683
Narasinha Dutt College,http://ndcollege.in/,11101,23739,23558,5963,6683
Nirwana College,https://neg.edu.my/,11102,23739,23558,5963,6683
National Institute of Social Development,https://nisd.ac.lk/,11103,23739,23558,5963,6683
Niigata Nursing and Medicine College,https://nnc.ac.jp/,11104,23739,23558,5963,6683
HCMC Hung Vuong University,https://hvuh.edu.vn/,11105,23739,23558,5963,6683
Infant Jesus College of Engineering,https://ijce.ac.in/,11106,23739,23558,5963,6683
Sekolah Tinggi Manajemen Informatika dan Komputer STMIK Jaya Nusa Padang,http://jayanusa.ac.id/,11107,23739,23558,5963,6683
Kanya Maha Vidyalaya,http://kmvjla.org/,11108,23739,23558,5963,6683
MSC The Madras Sanskrit College,https://www.madrassanskritcollege.edu.in/,11109,23739,23558,5963,6683
Government Autonomous College Bhawanipatna,http://gacbhawanipatna.org/,11110,23739,23558,5963,6683
Kwangju Catholic University,http://www.gjcatholic.ac.kr/,11111,23739,23558,5963,6683
Chengalpattu Law College,http://glccgl.ac.in/,11112,23739,23558,5963,6683
Guru Nanak Institute of Technology Ibrahimpatnam,http://www.gnithyd.ac.in/,11113,23739,23558,5963,6683
Naser Khosrow Institute of Higher Education,https://hnkh.ac.ir/,11114,23739,23558,5963,6683
P E S College of Engineering Aurangabad,https://pescoe.ac.in/,11115,23739,23558,5963,6683
Phanomwan College,http://www.phanomwan.ac.th/,11116,23739,23558,5963,6683
Pillai College of Architecture New Panvel,https://pica.ac.in/,11117,23739,23558,5963,6683
Pendekanti Law College,http://www.plchyd.ac.in/,11118,23739,23558,5963,6683
Patna Medical College & Hospital,http://www.pmch.in/,11119,23739,23558,5963,6683
Politeknik Mersing Johor,https://www.pmj.edu.my/,11120,23739,23558,5963,6683
Rajagiri College of Management & Applied Sciences,http://www.rajagiricollege.edu.in/,11121,23739,23558,5963,6683
Islamic Azad University Roudan,http://www.roudaniau.ac.ir/,11122,23739,23558,5963,6683
Universitas Sultan Fatah,https://unisfat.ac.id/,11123,23739,23558,5963,6683
Sekolah Tinggi Ilmu Komputer STIKOM PGRI Banyuwangi,http://stikombanyuwangi.ac.id/,11124,23739,23558,5963,6683
Sekolah Tinggi Ilmu Qur'an STIQ Amuntai,https://www.stiq-amuntai.ac.id/,11125,23739,23558,5963,6683
St John's College Anchal,https://stjohns.ac.in/,11126,23739,23558,5963,6683
St Joseph’s College Moolamattom,http://www.stjosephscollegemoolamattom.org/,11127,23739,23558,5963,6683
(3) Saurashtra University Department of Computer Science,http://www.sucsd.org.in/,11128,23739,23558,5963,6683
Tontadarya College of Engineering,https://www.tce.ac.in/,11129,23739,23558,5963,6683
Tamil Nadu Dr J Jayalalitha Music and Fine Arts University,http://tnmfau.ac.in/,11130,23739,23558,5963,6683
Adichunchanagiri College of Pharmacy,https://www.accp.co.in/,11131,23739,23558,5963,6683
Dr D Y Patil Arts Commerce & Science College,https://www.acs.dypvp.edu.in/,11132,23739,23558,5963,6683
Agnel Institute of Technology and Design Assagao,https://aitdgoa.edu.in/,11133,23739,23558,5963,6683
Ahlulbayt International University,http://aiu.ac.ir/,11134,23739,23558,5963,6683
D B Pampa College,http://www.dbpampacollege.org/,11135,23739,23558,5963,6683
Dewey International of Cambodia,http://www.diu.edu.kh/,11136,23739,23558,5963,6683
Dr Meghnath Saha College,http://www.drmscollege.ac.in/,11137,23739,23558,5963,6683
D Y Patil College of Engineering Ambi,http://www.dypcoeambi.com/,11138,23739,23558,5963,6683
ESMOD Kuala Lumpur,https://www.esmod.edu.my/,11139,23739,23558,5963,6683
Bearys Institute of Technology,https://bitmangalore.edu.in/,11140,23739,23558,5963,6683
Ciet Institute of Technology & Engineering,http://www.chalapathiengg.ac.in/,11141,23739,23558,5963,6683
Central Pulp & Paper Research Institute,http://www.cppri.res.in/,11142,23739,23558,5963,6683
Sekolah Tinggi Manajemen Informatika Dan Komputer STMIK Amik Riau,https://sar.ac.id/,11143,23739,23558,5963,6683
Saroj Mohan Institute of Technology,http://smitgp.edu.in/,11144,23739,23558,5963,6683
Songgok College,http://www.songgok.ac.kr/,11145,23739,23558,5963,6683
Super Speciality Paediatric Hospital & Post Graduate Teaching Institute Noida,http://ssphpgti.ac.in/,11146,23739,23558,5963,6683
Sekolah Tinggi Agama Islam STAI Ali bin Abi Thalib Surabaya,http://stai-ali.ac.id/,11147,23739,23558,5963,6683
Sekolah Tinggi Ilmu Ekonomi STIE Tridharma Bandung,https://stietridharma.ac.id/,11148,23739,23558,5963,6683
A N Sinha Institute of Social Studies Patna,http://ansiss.res.in/,11149,23826,23650,5963,6683
DJ Academy of Managerial Excellence,https://djacademy.ac.in/,11150,23828,23652,5963,6683
FAME International College,http://www.fame.edu.my/,11151,23828,23652,5963,6683
Politeknik Bumi Akpelni,https://poltekpelni.ac.id/,11152,23828,23652,5963,6683
North Eastern Polytechnic College,http://www.polytechnic.ac.th/,11153,23828,23652,5963,6683
(3) Rissho University School of Psychology,https://ris-shinri.jp/,11154,23828,23652,5963,6683
Iran Center for Management Studies,http://www.icms.ac.ir/,11155,23828,23652,5963,6683
Institut Seni Budaya Indonesia ISBI Tanah Papua Jayapura,http://www.isbi-tanahpapua.ac.id/,11156,23828,23652,5963,6683
Institute of Science & Technology for Advanced Studies & Research,http://www.istar.edu.in/,11157,23828,23652,5963,6683
Business School University of Lahore,http://www.uolcc.com/,11158,23828,23652,5963,6683
Vivekananda Institute of Management Studies,https://www.vimscbe.ac.in/,11159,23828,23652,5963,6683
Maulana Azad University Jodhpur,https://www.mauj.ac.in/,11160,23828,23652,5963,6683
Malla Reddy Institute of Technology and Science MRITS,http://www.mrits.ac.in/,11161,23828,23652,5963,6683
Nirmala College for Women Coimbatore,https://www.nirmalacollegeonline.ac.in/,11162,23828,23652,5963,6683
Guru Gobind Singh Polytechnic Nasik,http://polytechnic.ggsf.edu.in/,11163,23828,23652,5963,6683
Gulati Institute of Finance and Taxation Thiruvananthapuram,https://www.gift.res.in/,11164,23828,23652,5963,6683
Gurudeva Institute of Science and Technology,http://gisat.in/,11165,23828,23652,5963,6683
University of Gonabad,http://www.gonabad.ac.ir/,11166,23828,23652,5963,6683
Gwangyang Health Sciences University,http://gy.ac.kr/,11167,23828,23652,5963,6683
Heritage Business School,https://hbs.edu.in/,11168,23828,23652,5963,6683
Human Resources University,https://www.hru.edu.kh/,11169,23828,23652,5963,6683
Khandelwal College of Management & Technology,http://www.kcmt.in/,11170,23828,23652,5963,6683
LEAD College of Management,https://lead.ac.in/,11171,23828,23652,5963,6683
STIAS Bunda Hati Kudus,https://www.ybhk.or.id/,11172,23828,23652,5963,6683
Anjalai Ammal Mahalingam Engineering College,http://www.aamec.edu.in/,11173,23828,23652,5963,6683
Ahmedabad Dental College,https://adc.org.in/,11174,23828,23652,5963,6683
Imam Al Kadhum College,https://alkadhum-col.edu.iq/,11175,23828,23652,5963,6683
Araullo University,https://www.au.phinma.edu.ph/,11176,23828,23652,5963,6683
Balajee Academy of Talents,http://www.balajeeacademy.com/,11177,23828,23652,5963,6683
Burdwan Institute of Management & Computer Science,http://www.bims.co.in/,11178,23828,23652,5963,6683
Bhilai Institute of Technology Raipur,http://bitraipur.ac.in/,11179,23828,23652,5963,6683
BN Institute of Higher Education,http://www.bninstitute.org/,11180,23828,23652,5963,6683
Bangamata Sheikh Fojilatunnesa Mujib Science and Technology University,http://bsfmstu.ac.bd/,11181,23828,23652,5963,6683
(3) Barkatullah University Institute of Technology,https://www.buit.ac.in/,11182,23828,23652,5963,6683
CKB Commerce College Jorhat,https://ckbcc.org/,11183,23828,23652,5963,6683
Universitas Muhammadiyah Lampung,http://uml.ac.id/,11184,23828,23652,5963,6683
Sekolah Tinggi Manajemen Informatika dan Komputer STMIK Mardira Indonesia Bandung,http://www.stmik-mi.ac.id/,11185,23828,23652,5963,6683
Sekolah Tinggi Theologi STT Aletheia,http://sttaletheia.ac.id/,11186,23828,23652,5963,6683
Synergy University Dubai,https://synergydubai.ae/,11187,23828,23652,5963,6683
Takhar University,https://tu.edu.af/,11188,23828,23652,5963,6683
Universitas Satyagama,https://www.satyagama.ac.id/,11189,23828,23652,5963,6683
Shekhawati Educational City Dundlod,http://secd.ac.in/,11190,23828,23652,5963,6683
Shushtar School of Medical Sciences,http://shoushtarums.ac.ir/,11191,23828,23652,5963,6683
Soka Ikeda College of Arts and Science Chennai,http://www.sokaikedacollege.in/,11192,23828,23652,5963,6683
Sekolah Tinggi Ilmu Ekonomi STIE Sutaatmadja Subang,https://stiesa.ac.id/,11193,23828,23652,5963,6683
Sekolah Tinggi Ilmu Ekonomi STIE Syari'ah Bengkalis,http://www.stiesyariahbengkalis.ac.id/,11194,23828,23652,5963,6683
Islamic Azad University Germi,https://iaugermi.ac.ir/,11195,23907,23742,5963,6683
University of Global Village,https://ugv.edu.bd/,11196,23909,23744,5963,6683
Berchmans Institute of Management Studies,http://sbmba.in/,11197,23909,23744,5963,6683
Synetic Business School,https://sbs.ac.in/,11198,23909,23744,5963,6683
Shri Dev Bhumi Instituteof Education Science & Technology Dehradun,http://www.sdbidoon.com/,11199,23909,23744,5963,6683
Seni Rupa IKJ,https://senirupaikj.ac.id/,11200,23909,23744,5963,6683
Sepahan Institute of Higher Education,http://www.sepahan.ac.ir/,11201,23909,23744,5963,6683
Islamic Azad University Shahr e Babak,http://shahrbabakiau.ac.ir/,11202,23909,23744,5963,6683
St Joseph’s Evening College,http://www.sjec.edu.in/,11203,23909,23744,5963,6683
Sa Kaeo Community College,http://www.skcc.ac.th/,11204,23909,23744,5963,6683
SRM Arts and Science College,http://www.srmasc.ac.in/,11205,23909,23744,5963,6683
Sekolah Tinggi Ilmu Ekonomi STIE Cirebon,https://stiecirebon.ac.id/,11206,23909,23744,5963,6683
Sekolah Tinggi Ilmu Keperawatan STIKEP PPNI Jawa Barat,http://www.stikep-ppnijabar.ac.id/,11207,23909,23744,5963,6683
Jihad Kermanshah University,http://www.jdku.ac.ir/,11208,23909,23744,5963,6683
J N N Institute of Engineering,https://www.jnn.edu.in/,11209,23909,23744,5963,6683
University Kamal Ol Molk,http://www.kamalolmolk.ac.ir/,11210,23909,23744,5963,6683
Institute of Higher Education Khorasan,http://khorasan.ac.ir/,11211,23909,23744,5963,6683
Kommuri Pratap Reddy Institute of Technology KPRIT,https://www.kpritech.ac.in/,11212,23909,23744,5963,6683
Lala Lajpat Rai Institute of Engineering and Technology,http://llriet.ac.in/,11213,23909,23744,5963,6683
Maharaja Agrasen Institute of Management Studies MAIMS,https://www.maims.ac.in/,11214,23909,23744,5963,6683
Maharishi Arvind Institute of Science & Management,http://www.maism.org/,11215,23909,23744,5963,6683
Dr Jivraj Mehta Institute of Technology Mogar,https://www.djmit.ac.in/,11216,23909,23744,5963,6683
Dalian Software Vocational College/ 大连软件职业学院,http://dlrjedu.cn/,11217,23909,23744,5963,6683
Doaba College Jalandhar,https://doabacollege.net/,11218,23909,23744,5963,6683
DRK Institute of Science and Technology,http://www.drkist.edu.in/,11219,23909,23744,5963,6683
Tajik Institute of Entrepreneurship and Service,http://dsx.tj/,11220,23909,23744,5963,6683
E C Bharatpur Government Engineering College Bharatpur,https://www.ecbharatpur.ac.in/,11221,23909,23744,5963,6683
Pandit Jawaharlal Nehru College of Agriculture & Research Institute,http://www.pajancoa.ac.in/,11222,23909,23744,5963,6683
Pallavan Engineering College,http://www.pallavan.edu.in/,11223,23909,23744,5963,6683
Engineering College in Coimbatore Technology College,http://park.ac.in/,11224,23909,23744,5963,6683
PIA College Ipoh,https://www.pia.edu.my/,11225,23909,23744,5963,6683
P K R Arts College for Women,http://www.pkrarts.org/,11226,23909,23744,5963,6683
Politeknik Penerbangan Surabaya,https://poltekbangsby.ac.id/,11227,23909,23744,5963,6683
Pooyesh Higher Education Institute,http://www.pooyesh.ac.ir/,11228,23909,23744,5963,6683
Politeknik Tun Syed Nasir Syed Ismail PTSN,http://www.ptsn.edu.my/,11229,23909,23744,5963,6683
Ramgarhia Institute of Engineering and Technology,http://www.riet.ac.in/,11230,23909,23744,5963,6683
Raj Kumar Goel Institute of Technology & Management RKGITM,http://rkgitm.ac.in/,11231,23909,23744,5963,6683
Royal College Mira Road,https://royalcollegemiraroad.edu.in/,11232,23909,23744,5963,6683
Rajshahi Science & Technology University Natore,http://www.rstu.edu.bd/,11233,23909,23744,5963,6683
Government Engineering College Jhalawar,http://www.gecj.ac.in/,11234,23909,23744,5963,6683
Government Post Graduate College Sahiwal,http://www.gpgcs.edu.pk/,11235,23909,23744,5963,6683
German University Bangladesh,https://www.gub.edu.bd/,11236,23909,23744,5963,6683
H K Institute of Management Studies & Research,https://hkimsr.edu.in/,11237,23909,23744,5963,6683
Holy Grace Academy of Engineering for Women,http://holygraceengineering.com/,11238,23909,23744,5963,6683
Vaidyaratnam Ayurveda College,https://vaidyaratnamcollege.org/,11239,23909,23744,5963,6683
Nagarjuna College of Engineering and Technology,https://www.ncet.co.in/,11240,23909,23744,5963,6683
NIIT College,https://www.niit.edu.my/,11241,23909,23744,5963,6683
NMIET Bhubaneswar,http://www.nmiet.ac.in/,11242,23909,23744,5963,6683
Narsimha Reddy Engineering College,http://nrcmec.org/,11243,23909,23744,5963,6683
Nadar Saraswathi College of Engineering and Technology NSCET,http://www.nscet.org/,11244,23909,23744,5963,6683
Academy of Health Sciences,http://hsacademy.org/,11245,23909,23744,5963,6683
Islamic Azad University Meymeh,http://www.iaumeymeh.ac.ir/,11246,23909,23744,5963,6683
Judicial Academy Assam,http://www.jaassam.gov.in/,11247,23909,23744,5963,6683
Bhadrak Autonomous College,http://bhadrakcollege.nic.in/,11248,23909,23744,5963,6683
(1) Bengal Institute of Technology Kolkata,http://www.bitcollege.org/,11249,23909,23744,5963,6683
Basaveshwara Medical College & Hospital,http://bmchchitradurga.org/,11250,23909,23744,5963,6683
Cebu Aeronautical Technical School (Computer Arts and Technological College Legazpi City),https://www.cats.edu.ph/,11251,23909,23744,5963,6683
City University CITYU,https://www.cityu.edu.lb/,11252,23909,23744,5963,6683
Columban College,https://columban.edu.ph/,11253,23909,23744,5963,6683
Chea Sim University of Kamchaymear,http://csuk.edu.kh/,11254,23909,23744,5963,6683
China Fifth Metallurgical Construction Company Staff College,http://www.zgwydxzb.com/,11255,23909,23744,5963,6683
Anand College of Engineering & Management,http://www.acem.org.in/,11256,23909,23744,5963,6683
Ayandegan Institute of Higher Education,http://www.aihe.ac.ir/,11257,23909,23744,5963,6683
Akademi Manajemen Informatika dan Komputer AMIK JTC Semarang,https://amikjtc.com/,11258,23909,23744,5963,6683
Amol Higher Educational Institute,https://amol.ac.ir/,11259,23909,23744,5963,6683
Astral Institute of Technology & Research,https://astral.ac.in/,11260,23909,23744,5963,6683
Akademi Tehnik Mesin Industri ATMI Cikarang,https://www.atmicikarang.ac.id/,11261,23909,23744,5963,6683
Bethel Bible College Guntur,http://www.bethelbiblecollege.edu.in/,11262,23909,23744,5963,6683
Sekolah Tinggi Ilmu Sosial dan Ilmu Politik STISIP Banten Raya Pandeglang,http://stisipbantenraya.ac.id/,11263,23909,23744,5963,6683
Sekolah Tinggi Teknik Industri STTIND Padang,https://sttind.ac.id/,11264,23909,23744,5963,6683
Sabzevar University of New Technology,http://www.sunt.ir/,11265,23909,23744,5963,6683
Swami Vivekananda Institute of Technology SVIT,https://svit.ac.in/,11266,23909,23744,5963,6683
St Xavier's College of Education,http://www.sxcepatna.edu.in/,11267,23909,23744,5963,6683
Tarlac Agricultural University,http://tau.edu.ph/,11268,23909,23744,5963,6683
Sekolah Tinggi Ilmu Manajemen Indonesia STIMI Handayani Denpasar,http://www.stimihandayani.ac.id/,11269,24025,25542,5628,6683
Sekolah Tinggi Ilmu Pemerintahan STIP Abdi Negara,http://stipan.ac.id/,11270,24026,23868,5963,6683
St Mira’s College Pune,http://www.stmirascollegepune.edu.in/,11271,24026,23868,5963,6683
Sekolah Tinggi Teknologi STT Migas,http://sttmigas.ac.id/,11272,24026,23868,5963,6683
SVS College of Engineering,http://www.svsce.edu.in/,11273,24026,23868,5963,6683
Sunway College Kuching,https://swck.edu.my/,11274,24026,23868,5963,6683
Trident Academy of Technology,https://tat.ac.in/,11275,24026,23868,5963,6683
T R Abhilsahi Memorial Institute of Engineering and Technology,http://www.tramiet.in/,11276,24026,23868,5963,6683
University of Sumer,http://uos.edu.iq/,11277,24026,23868,5963,6683
Velammal Medical College Hospital & Research Institute,https://www.velammalmedicalcollege.edu.in//,11278,24026,23868,5963,6683
Vemana Institute of Technology Bangalore,https://www.vemanait.edu.in/,11279,24026,23868,5963,6683
Vivekanand College Kolhapur,http://www.vivekanandcollege.org/,11280,24026,23868,5963,6683
Vivekananda Satavarshiki College,https://www.vsm.org.in/,11281,24026,23868,5963,6683
Kovai Kalaimagal College of Arts and Science,http://www.kkcas.edu.in/,11282,24026,23868,5963,6683
Mohammed V University Abu Dhabi,https://www.um5a.ac.ae/,11283,24026,23868,5963,6683
Universitas Dian Nusantara UNTARA,https://www.undira.ac.id/,11284,24026,23868,5963,6683
Saldiha College,http://www.saldihacollege.com/,11285,24026,23868,5963,6683
Sanabad Golbahar Higher Education Institute,http://www.sanabad.ac.ir/,11286,24026,23868,5963,6683
Siliguri College,http://www.siliguricollege.org.in/,11287,24026,23868,5963,6683
Sri Kalahastheeswara Institute of Technology,http://www.skit.edu.in/,11288,24026,23868,5963,6683
Shri Ram College of Engineering and Management,https://srcem.ac.in/,11289,24026,23868,5963,6683
Sarada College,http://www.srisaradacollege.ac.in/,11290,24026,23868,5963,6683
Sudhiranjan Lahiri College,https://www.srlm.org/,11291,24026,23868,5963,6683
STIE STEMBI Bandung Business School,http://stembi.ac.id/,11292,24026,23868,5963,6683
Government Engineering College Bilaspur,http://gecbsp.ac.in/,11293,24026,23868,5963,6683
Dr Gaur Hari Singhania Institute of Management & Research,https://www.ghsimr.ac.in/,11294,24026,23868,5963,6683
Greater Kolkata College of Engineering & Management,http://www.gkcem.ac.in/,11295,24026,23868,5963,6683
Guimaras State College,http://www1.gsc.edu.ph/,11296,24026,23868,5963,6683
Sri G V G Visalakhi College for Women Udumalpet,http://www.gvgvc.ac.in/,11297,24026,23868,5963,6683
Dinhata College,http://www.dinhatacollege.ac.in/,11298,24026,23868,5963,6683
Padmanava College of Engineering,http://pcerkl.ac.in/,11299,24026,23868,5963,6683
Pendekanti Institute of Management Hyderabad,http://www.pimhyd.ac.in/,11300,24026,23868,5963,6683
Periyar Management and Computer College Delhi,http://www.pmccdelhi.com/,11301,24026,23868,5963,6683
Politeknik Akamigas Palembang,https://poliakamigasplg.ac.id/,11302,24026,23868,5963,6683
Poltekkes Mamuju,http://web.poltekkesmamuju.ac.id/,11303,24026,23868,5963,6683
Portman College,http://portman.edu.my/,11304,24026,23868,5963,6683
Quaid e Millath Government College for Women,http://www.qmgcw.in/,11305,24026,23868,5963,6683
Rawalpindi College of Commerce,http://rcc.edu.pk/,11306,24026,23868,5963,6683
Roever Engineering College,https://roeverengg.edu.in/,11307,24026,23868,5963,6683
Imam Ja'afar Al Sadiq University,https://sadiq.edu.iq/,11308,24026,26142,5479,6683
Anand College of Education,https://ace.edu.in/,11309,24026,23868,5963,6683
Ahalia School of Engineering and Technology,https://ahalia.ac.in/,11310,24026,23868,5963,6683
Akademi Asuransi Indonesia,https://www.akademiasuransi.org/,11311,24026,23868,5963,6683
Apollo College,https://apolloimsr.edu.in/,11312,24026,23868,5963,6683
Atharva Institute of Management Studies,http://www.atharvaims.edu.in/,11313,24026,23868,5963,6683
Basirhat College,http://www.basirhatcollege.org/,11314,24026,23868,5963,6683
Bhubaneswar Institute of Technology,http://bit.edu.in/,11315,24026,23868,5963,6683
Bandari Srinivas Institute of Technology,http://www.bsit.org.in/,11316,24026,23868,5963,6683
Chaiduar College,http://www.chaiduarcollege.org/,11317,24026,23868,5963,6683
College of IT & Management Education Bhubaneswar,https://cime.ac.in/,11318,24026,23868,5963,6683
College of International Business Academy,http://cmab.kz/,11319,24026,23868,5963,6683
Consist College,https://www.consist.com.my/,11320,24026,23868,5963,6683
MET's School of Engineering,https://metsengg.ac.in/,11321,24026,23868,5963,6683
Mathabhanga College,http://www.mtbcollege.ac.in/,11322,24026,23868,5963,6683
Nagpur Institute of Technology,http://www.nit.edu.in/,11323,24026,23868,5963,6683
Islamic Azad University Talesh,https://www.iautalesh.ac.ir/,11324,24026,23868,5963,6683
"International Centre for Advance Studies and Research,(ICASR",https://www.icasr.org/,11325,24026,23868,5963,6683
Institut Pendidikan Guru Kampus Sultan Abdul Halim,http://www.ipsah.edu.my/,11326,24026,23868,5963,6683
Institute of Economy and Trade of the TSUC in Khujand City,https://iet.tj/,11327,24119,23964,5963,6683
Institute of Pharmacy & Technology Salipur,https://www.iptsalipur.org/,11328,24119,23964,5963,6683
Etugen University,http://www.etugen.edu.mn/,11329,24119,23964,5963,6683
JCD Vidyapeeth Sirsa,https://jcdv.edu.in/,11330,24119,23964,5963,6683
Institute of Advanced Studies and Research Kolkata,https://jisiasr.org/,11331,24119,23964,5963,6683
Jahangirabad Institute of Technology,https://jit.edu.in/,11332,24119,23964,5963,6683
Kulyab State University Abuabdullohi Rudaki,http://kgu.tj/,11333,24119,23964,5963,6683
Dr K N Modi Institute of Pharmaceutical Education & Research,https://www.knmiper.ac.in/,11334,24119,23964,5963,6683
Kolej Uniti,https://www.kolejuniti.edu.my/,11335,24119,23964,5963,6683
Little Flower College,https://www.littleflowercollege.edu.in/,11336,24119,23964,5963,6683
Malaysian Academy of Han Studies,https://www.mahans.edu.my/,11337,24119,23964,5963,6683
Sekolah Tinggi Teknologi STT Wastukancana Purwakarta,https://www.stt-wastukancana.ac.id/,11338,24119,23964,5963,6683
Sekolah Tinggi Theologi STT Reformed Injili Internasional STTRII,http://sttrii.ac.id/,11339,24119,23964,5963,6683
Thirumalai Engineering College,http://www.thirumalaiengg.in/,11340,24119,23964,5963,6683
Université Sainte Famille Batroun,http://www.usf.edu.lb/,11341,24119,23964,5963,6683
Vishwakarma College of Arts Commerce and Science,http://www.vcacs.ac.in/,11342,24119,23964,5963,6683
World Institute of Technology,https://www.wit.net.in/,11343,24119,23964,5963,6683
Gharda Institute of Technology,http://www.git-india.edu.in/,11344,24119,23964,5963,6683
Government Law College Thrissur,http://glcthrissur.com/,11345,24119,23964,5963,6683
Guru Nanak National College Doraha,https://gnncdoraha.edu.in/,11346,24119,23964,5963,6683
Holy Cross College Agartala,https://www.holycrosscollege.in/,11347,24119,23964,5963,6683
SAL College,http://sal.edu.my/,11348,24119,23964,5963,6683
