Name,Web,Regional_ranking,World_ranking,Impact_score,Openness_score,Excellence_core
Faculdade Paulista de Pesquisa e Ensino Superior FAPPES,https://www.fappes.edu.br/,2215,22215,21970,5963,6683
Faculdade Batista Pioneira,https://www.batistapioneira.edu.br/,2216,22215,21970,5963,6683
Faculdades Guarulhos,https://fg.edu.br/,2217,22215,21970,5963,6683
Universidad Obrera de México,https://www.uom.mx/,2218,22215,21970,5963,6683
Universidad Tecnológica de Santa Catarina,http://www.utsc.edu.mx/,2219,22215,21970,5963,6683
Instituto Tecnológico de Chiná,https://www.itchina.edu.mx/,2220,22270,25895,5963,6245
Corporación Universitaria de Colombia IDEAS,https://ideas.edu.co/,2221,22276,22032,5963,6683
Instituto Tecnológico de Estudios Superiores de la Region Carbonífera,https://www.itesrc.edu.mx/,2222,22276,22032,5963,6683
International University for Graduate Studies,https://iugrad.edu.dm/,2223,22276,22032,5963,6683
Universidad Privada San Francisco de Asis,http://www.usfa.edu.bo/,2224,22276,22032,5963,6683
Tecnológico de Estudios Superiores de Chimalhuacán,http://www.teschi.edu.mx/,2225,22276,22032,5963,6683
Universidad Casa Blanca,https://www.ucb.edu.mx/,2226,22276,22032,5963,6683
Universidad Cuauhtémoc Plantel Guadalajara,https://ucg.edu.mx/,2227,22276,22032,5963,6683
Universidad de Cuautitlán Izcalli,https://www.uci.edu.mx/,2228,22276,22032,5963,6683
Universidad para el Desarrollo Andino,https://www.udea.edu.pe/,2229,22276,22032,5963,6683
Universidad Empresarial de los Andes,https://udelosandes.edu.bo/,2230,22276,22032,5963,6683
Universidad Fray Luca Paccioli,https://www.uflp.net/,2231,22276,22032,5963,6683
Universidad Mexiquense,https://www.umex.edu.mx/,2232,22276,22032,5963,6683
Universidad de Especialidades,https://universidad-une.com/,2233,22276,22032,5963,6683
Universidad de San José,http://www.universidadsanjosecr.com/,2234,22276,22032,5963,6683
Université Caraibe Haiti,http://www.universitecaraibe.com/,2235,22276,22032,5963,6683
Faculdades Integradas Rui Barbosa,http://www.firb.br/,2236,22276,22032,5963,6683
Faculdade Marechal Rondon,https://www.fmr.edu.br/,2237,22276,22032,5963,6683
Faculdade de Olinda FOCCA,http://www.focca.com.br/,2238,22276,22032,5963,6683
Faculdade de Engenharia São Paulo,https://fesp.br/,2239,22360,22124,5963,6683
Faculdades Integradas de Jacarepagua FIJ,http://fij.br/,2240,22360,22124,5963,6683
Faculdade Hélio Rocha,http://heliorocha.com.br/,2241,22360,22124,5963,6683
Faculdade Santa Terezinha CEST,http://www.cest.edu.br/,2242,22360,22124,5963,6683
Universidad Privada del Este,http://upe.edu.py/,2243,22360,22124,5963,6683
Universidad Virtual de Salud de Cuba,http://uvs.sld.cu/,2244,22360,22124,5963,6683
Instituto de Estudios de Posgrado en Ciencias y Humanidades,https://inespo.com/,2245,22360,22124,5963,6683
Escuela de Arquitectura y Diseño de América Latina y el Caribe ISTHMUS,https://www.isthmus.edu.pa/,2246,22360,22124,5963,6683
Instituto Tecnológico Latinoamericano,https://www.itla.edu.mx/,2247,22360,22124,5963,6683
Universidad Nicaragüense de Ciencia y Tecnología,http://www.ucyt.edu.ni/,2248,22360,22124,5963,6683
Universidad Intercultural Indígena de Michoacán,http://uiim.edu.mx/,2249,22360,22124,5963,6683
Universidad Nacional de Barranca,https://www.unab.edu.pe/,2250,22360,22124,5963,6683
UNIPACTO Teófilo Otoni,https://www.unipacto.com.br/,2251,22360,22124,5963,6683
Escuela Nacional de Salud Pública,https://www.ensap.sld.cu/,2252,22360,22124,5963,6683
Faculdades de Pinhais FAPI,https://fapi-pinhais.edu.br/,2253,22360,22124,5963,6683
Faculdade de Tecnologia de Indaiatuba,http://www.fatecid.com.br/,2254,22360,22124,5963,6683
Universidad Politécnica de Chihuahua,http://upchihuahua.edu.mx/,2255,22432,22200,5963,6683
Universidad Privada del Estado de México,http://www.upemex.edu.mx/,2256,22432,22200,5963,6683
Universidad Tecnológica de Nayarit,http://www.utnay.edu.mx/,2257,22432,22200,5963,6683
Caribbean Nazarene College,http://cnc.edu/,2258,22432,22200,5963,6683
Instituto Humanista de Psicoterapia Gestalt,http://www.gestalthumanista.com/,2259,22432,22200,5963,6683
Universidad Don Vasco,http://www.udv.edu.mx/,2260,22432,22200,5963,6683
Universidad Evangélica Nicaragüense,http://www.uenicmlk.edu.ni/,2261,22432,22200,5963,6683
Universidad del Gran Rosario,https://ugr.edu.ar/,2262,22432,22200,5963,6683
Universidad Nacional Autónoma de Huanta,https://www.unah.edu.pe/,2263,22432,22200,5963,6683
Centro Universitário Paulistano UNIPAULISTANA,http://www.unipaulistana.edu.br/,2264,22432,22200,5963,6683
Escuela Militar de Chorrillos,https://www.escuelamilitar.edu.pe/,2265,22432,22200,5963,6683
Escola Superior São Francisco de Assis ESFA,https://www.esfa.edu.br/,2266,22432,22200,5963,6683
Instituto de Investigación en Comunicación y Cultura,https://www.iconos.edu.mx/,2267,22432,22200,5963,6683
Instituto Nacional de Educación Superior Dr. Raúl Peña,https://www.inaes.edu.py/,2268,22432,22200,5963,6683
Instituto Nacional de Educación Física INEFI,https://inefi.gob.do/,2269,22432,22200,5963,6683
Universidad Amazónica de Pando,https://www.uap.edu.bo/,2270,22432,22200,5963,6683
Faculdade Teológica Batista de São Paulo,https://portal.teologica.br/,2271,22508,22277,5963,6683
Faculdade CET,http://www.cet.edu.br/,2272,22508,22277,5963,6683
Autarquia de Ensino Superior de Garanhuns AESGA,http://www.aesga.edu.br/,2273,22508,22277,5963,6683
Faculdade Santa Maria FSM,https://www.fsm.edu.br/,2274,22508,22277,5963,6683
Faculdade de Tecnología Herrero,http://www.herrero.com.br/,2275,22508,22277,5963,6683
Escuela Superior Tecnológica de Artes Débora Arango,https://deboraarango.edu.co/,2276,22508,22277,5963,6683
Instituto Nacional de Salud Pública INSP,https://www.espm.mx/,2277,22508,22277,5963,6683
Faculdade Paranaense,http://www.faccar.com.br/,2278,22508,22277,5963,6683
Faculdade de Direito da Alta Paulista,https://www.fadap.br/,2279,22508,22277,5963,6683
Faculdade de Apucarana,http://www.fap.com.br/,2280,22508,22277,5963,6683
(1) Faculdade Pio Décimo,https://www.piodecimo.edu.br/,2281,22508,22277,5963,6683
Universidad Hipocrates,https://www.uhipocrates.edu.mx/,2282,22508,22277,5963,6683
Universidad de las Américas Nicaragua,http://ulam.edu.ni/,2283,22508,22277,5963,6683
Instituto Profesional IPG,http://www.ipg.cl/,2284,22508,22277,5963,6683
Universidad Central Costa Rica,https://www.universidadcentral.ac.cr/,2285,22582,22360,5963,6683
Instituto de Ciencias Tecnológicas CIISA,https://ciisa.cl/,2286,22582,22360,5963,6683
Instituto Tecnológico Superior de Lerdo,https://www.itslerdo.edu.mx/,2287,22582,22360,5963,6683
International University of Nursing,http://www.iuon.org/,2288,22582,22360,5963,6683
Faculdade das Atividades Empresariais de Teresina FAETE,http://www.faete.edu.br/,2289,22582,22360,5963,6683
Faculdade de Formaçao de Professores da Mata Sul AEMASUL,http://famasul.edu.br/,2290,22582,22360,5963,6683
Universidad Privada del Estado de Morelos,http://upem.edu.mx/,2291,22582,22360,5963,6683
Université INUKA,https://www.inuka.edu.ht/,2292,22648,26263,5963,6245
Instituto Tecnológico de Tuxtla Gutiérrez,http://www.ittuxtlagutierrez.edu.mx/,2293,22651,22430,5963,6683
Universidad Salesiana Bahia Blanca,https://www.unisal.edu.ar/,2294,22651,22430,5963,6683
(1) Universidad Justo Sierra,https://www.universidad-justosierra.edu.mx/,2295,22651,22430,5963,6683
Academia Politécnica Militar,https://www.acapomil.cl/,2296,22651,22430,5963,6683
Associação de Escolas Reunidas ASSER,http://www.asser.edu.br/,2297,22651,22430,5963,6683
(1) Universidad Católica Santa Rosa,http://www.santarosa.edu.ve/,2298,22651,22430,5963,6683
Universidad Politécnica Hispano Mexicana,http://www.uphm.edu.mx/,2299,22651,22430,5963,6683
(3) Universidad Santo Tomás Villavicencio,https://www.ustavillavicencio.edu.co/,2300,22651,22430,5963,6683
Universidad Tecnológica del Sur del Estado de Morelos,http://utsem-morelos.edu.mx/,2301,22651,22430,5963,6683
Tecnológico Cedesistemas,https://www.cedesistemas.edu.co/,2302,22651,22507,5963,6683
Centro de Estudios de las Américas,http://www.cela.edu.mx/,2303,22651,22430,5963,6683
Faculdades Tecnologicas Faesa CET-FAESA,https://portal.cetfaesa.com.br/,2304,22651,22430,5963,6683
Centro Internacional de Prospectiva y Altos Estudios,http://www.cipae.edu.mx/,2305,22651,22430,5963,6683
École Supérieure du Professorat et de l’Éducation Université de Guyane,http://www.espe-guyane.fr/,2306,22651,22430,5963,6683
Faculdade da Amazonia Ocidental FAAO,http://faao.com.br/,2307,22651,22430,5963,6683
Faculdade de Ciências Sociais e Agrarias FAIT Itapeva,https://www.fait.edu.br/,2308,22651,22430,5963,6683
Faculdade Machado de Assis,http://www.famanet.br/,2309,22651,22430,5963,6683
Faculdades São Sebastião FASS,https://www.fass.edu.br/,2310,22651,22430,5963,6683
Fundação Municipal de Ensino Superior de Bragança Paulista FESB,http://www.fesb.br/,2311,22651,22430,5963,6683
Universidad Gestalt de Diseño,https://gestalt.edu.mx/,2312,22651,22430,5963,6683
Faculdades Alves Faria UNIALFA,https://www.unialfa.com.br/,2313,22733,22511,5963,6683
UNISÃOMIGUEL,http://www.unisaomiguel.edu.br/,2314,22733,22511,5963,6683
Universidad del Valle del Fuerte,http://www.univafu.edu.mx/,2315,22733,22511,5963,6683
Universidad Multicultural CUDEC,https://universidadcudec.com/,2316,22733,22511,5963,6683
Universidad Mundial,https://universidadmundial.edu.mx/,2317,22733,22511,5963,6683
Instituto Campechano,http://instcamp.edu.mx/,2318,22733,22511,5963,6683
Instituto Tecnológico Superior de Comalcalco,http://www.itsc.edu.mx/,2319,22733,22511,5963,6683
Instituto Universitario de Tecnología Agro-Industrial,http://www.iutai.tec.ve/,2320,22733,22511,5963,6683
Centro de Ensino Superior de Arcoverde,http://www.aesa-cesa.br/,2321,22733,22511,5963,6683
Faculdade Machado Sobrinho,http://www.machadosobrinho.com.br/,2322,22733,22511,5963,6683
Universidad Pedagógica del Estado de Sinaloa UPES,http://www.upes.edu.mx/,2323,22733,22511,5963,6683
Universidad Técnica Latinoamericana,http://utla.edu.sv/,2324,22733,22511,5963,6683
Fundación Escuela Tecnologica de Neiva Jesús Oviedo Pérez,https://www.fet.edu.co/,2325,22733,22511,5963,6683
Faculdades Integradas de Itapetininga FKB,http://www.fkb.br/,2326,22733,22511,5963,6683
Escuela Normal Occidental,http://eno.edu.mx/,2327,22733,22511,5963,6683
Faculdade Cearense,http://www.faculdadescearenses.edu.br/,2328,22733,22511,5963,6683
Faculdade de Ciências Sociais Aplicadas de Extrema FAEX,https://faex.edu.br/,2329,22733,22511,5963,6683
Faculdade de Tecnologia de Mogi das Cruzes,https://www.fatecmogidascruzes.com.br/,2330,22733,22511,5963,6683
Faculdades Cathedral,http://www.cathedral.edu.br/,2331,22733,22511,5963,6683
Centro de Estudios de Ciencias de la Comunicación,https://cecc.edu.mx/,2332,22733,22511,5963,6683
Universidad Tecnológica La Salle,https://www.ulsa.edu.ni/,2333,22818,22603,5963,6683
Universidad de la Veracruz UNIVER Colima,https://univercolima.edu.mx/,2334,22818,22603,5963,6683
Faculdade Reges de Dracena (Centro de Ensino da Alta Paulista CEALPA),http://www.reges.com.br/,2335,22818,22603,5963,6683
Faculdade Mauá,http://www.mauadf.com.br/,2336,22818,22603,5963,6683
Academia Superior de Ciencias Aeronáuticas ASCA,https://www.asca.edu.do/,2337,22818,22603,5963,6683
Instituto Superior Intercultural Ayuuk,http://www.isia.edu.mx/,2338,22818,22603,5963,6683
Universidad Popular de la Chontalpa,https://upch.mx/,2339,22818,22603,5963,6683
Universidad Popular de Nicaragua,http://www.uponic.edu.ni/,2340,22818,22603,5963,6683
Universidad Westhill,https://uw.edu.mx/,2341,22818,22603,5963,6683
Faculdade Lourenço Filho FLF,http://flf.edu.br/,2342,22818,22603,5963,6683
Escuela Nacional Superior de Arte Dramático Guillermo Ugarte Chamorro,https://www.ensad.edu.pe/,2343,22818,22603,5963,6683
Faculdade Sapiens,https://faculdadesapiens.edu.br/,2344,22818,22603,5963,6683
San Juan de la Cruz University,http://www.universidadsanjuan.ac/,2345,22884,22672,5963,6683
Universidad Católica de las Misiones,http://www.ucami.edu.ar/,2346,22884,22672,5963,6683
Universidad Cristiana Autónoma de Nicaragua,http://ucan.edu.ni/,2347,22884,22672,5963,6683
Centro Universitário Católico Salesiano Auxilium UNISALESIANO Lins,http://www.salesianolins.br/,2348,22884,22672,5963,6683
Colegio de la Frontera Sur ECOSUR,http://alter.ecosur-qroo.mx/,2349,22884,22672,5963,6683
Faculdade do Maranhão FACAM,http://www.facam-ma.com.br/,2350,22884,22672,5963,6683
Faculdade de Direito do Vale do Rio Doce FADIVALE,https://fadivale.com.br/,2351,22884,22672,5963,6683
Instituto Veracruzano de Educación Superior,http://www.ives.edu.mx/,2352,22884,22672,5963,6683
Faculdade Capivari FUCAP,https://www.fucap.edu.br/,2353,22884,22672,5963,6683
Universidad Tecnológica de Tulancingo,http://utectulancingo.edu.mx/,2354,22946,26524,5963,6245
Faculdade Network,http://www.nwk.edu.br/,2355,22948,22740,5963,6683
Universidad Tecnológica de Tehuacán,http://uttehuacan.edu.mx/,2356,22948,22740,5963,6683
Arte Instituto de Estudios Superiores de Diseño,https://www.arteac.edu.mx/,2357,22948,22740,5963,6683
Universidad México Internacional,http://umi.edu.mx/,2358,22948,22740,5963,6683
Turks and Caicos Islands Community College,https://tcicc.edu.tc/,2359,22948,22740,5963,6683
Faculdade de Medicina de Barbacena FAME,https://funjob.edu.br/,2360,22948,22740,5963,6683
Faculdade de Ciências Sociais Aplicadas de Belo Horizonte FACISABH,https://facisa.com.br/,2361,22948,22740,5963,6683
Faculdade Metropolitana da Amazônia FAMAZ,https://www.famaz.edu.br/,2362,22948,22740,5963,6683
Faculdade Nossa Senhora Aparecida,http://www.fanap.br/,2363,22948,22740,5963,6683
Faculdade Sinop,https://www.fasipe.com.br/,2364,22948,22740,5963,6683
Prof Antônio Belizandro Barbosa Rezende FATEC Itapetininga,https://fatecitapetininga.edu.br/,2365,22948,22740,5963,6683
Associação Vitoriana de Ensino Superior FAVI,https://www.favi.br/,2366,22948,22740,5963,6683
Universidad INCE (Instituto Nacional de Ciencias Exactas),https://ince.edu.do/,2367,22948,22740,5963,6683
Instituto Continental,https://icontinental.edu.pe/,2368,23028,22826,5963,6683
Instituto Global de Altos Estudios en Ciencias Sociales,http://www.iglobal.edu.do/,2369,23028,22826,5963,6683
Centro Universitário da Fundação Educacional Guaxupe UNIFEG,https://www.unifeg.edu.br/,2370,23028,22826,5963,6683
União Educacional do Vale do Aço UNIVAÇO,https://www.univaco.edu.br/,2371,23028,22826,5963,6683
Universidad del Altiplano,https://universidaddelaltiplano.com/,2372,23028,22826,5963,6683
Universidad Quetzalcóatl Irapuato,https://www.uqi.edu.mx/,2373,23028,22826,5963,6683
Universidad de Sotavento,http://www.us.edu.mx/,2374,23028,22826,5963,6683
Universidad Tecnológica de la Costa,http://www.utdelacosta.edu.mx/,2375,23028,22826,5963,6683
Universidad Tecnológica del Sur,http://www.utesur.edu.do/,2376,23028,22826,5963,6683
Faculdade Mater Dei,http://www.materdei.edu.br/,2377,23028,22826,5963,6683
Faculdade Juscelino Kubitschek,https://www.rededeensinojk.com.br/,2378,23028,22826,5963,6683
Faculdade Católica Dom Orione FACDO,https://www.catolicaorione.edu.br/,2379,23028,22826,5963,6683
Fundação Helena Antipoff FHA,http://fha.mg.gov.br/,2380,23028,22826,5963,6683
Centro Universitario de Integración Humanística A.C.,http://cuih.edu.mx/,2381,23028,22826,5963,6683
Escuela Nacional Central de Agricultura,https://www.enca.edu.gt/,2382,23028,22826,5963,6683
Escuela de Ingenieros Militares,https://www.esing.mil.co/,2383,23028,22826,5963,6683
Escola Superior de Teologia e Espiritualidade Franciscana ESTEF,http://www.estef.edu.br/,2384,23028,22826,5963,6683
Escola Superior de Criciuma ESUCRI,https://www.esucri.com.br/,2385,23028,22826,5963,6683
Faculdades FACCAT,https://www.faccat.com.br/,2386,23028,22826,5963,6683
Faculdade de Ciências da Saúde de São Paulo FACIS,http://facis.edu.br/,2387,23028,22826,5963,6683
Faculdade Nobre,https://www.fan.com.br/,2388,23028,22826,5963,6683
Faculdade de Tecnología FATEC Jahu,http://fatecjahu.edu.br/,2389,23028,22826,5963,6683
Instituto Tecnológico de Úrsulo Galván,https://itursulogalvan.edu.mx/,2390,23115,26674,5963,6245
Instituto Tecnológico José Mario Molina Pasquel y Henríquez,http://www.tecmm.edu.mx/,2391,23122,24243,5751,6683
IDESAA Escuela de Negocios,https://idesaa.edu.mx/,2392,23126,22920,5963,6683
Faculdade IESCAMP,https://iescamp.com.br/,2393,23126,22920,5963,6683
Instituto Mexicano de la Audición y el Lenguaje,http://imal.org.mx/,2394,23126,22920,5963,6683
Centro de Formación Técnica Instituto Tecnológico de Chile,http://www.itc.cl/,2395,23126,22920,5963,6683
Université Adventiste d'Haiti,https://unah.edu.ht/,2396,23126,22920,5963,6683
Faculdades Unificadas de Foz do Iguaçu UNIFOZ,http://unifoz.edu.br/,2397,23126,22920,5963,6683
El Colegio de Sinaloa,https://www.elcolegiodesinaloa.gob.mx/,2398,23126,22920,5963,6683
Escuela de Tecnologías de Antioquia,http://www.etdea.edu.co/,2399,23126,22920,5963,6683
Faculdade de Ciências e Tecnología de Birigüi FATEB,http://www.fateb.br/,2400,23126,22920,5963,6683
Faculdades Integradas Maria Thereza FAMATH,https://www.mariathereza.com.br/,2401,23126,22920,5963,6683
Fundação Educacional Montes Claros,https://femc.edu.br/,2402,23126,22920,5963,6683
Fundación Universitaria del Espinal,https://www.fundes.edu.co/,2403,23126,22920,5963,6683
Escola Superior de Ensino Helena Antipoff Associação Pestalozzi de Niterói,http://pestalozzi.org.br/,2404,23126,22920,5963,6683
Faculdade Anchieta,https://site.portalanchieta.com.br/,2405,23126,22920,5963,6683
Catholic College of Mandeville Jamaica,https://ccm.edu.jm/,2406,23126,22920,5963,6683
Corporación Universitaria CENDA,https://www.cenda.edu.co/,2407,23126,22920,5963,6683
Faculdade de Tecnología CETEP,http://www.cetepensino.com.br/,2408,23126,22920,5963,6683
Universidad Franco Mexicana UFRAM,http://www.sefranco.com.mx/,2409,23221,23018,5963,6683
Universidad Tecnológica de Poniente,http://www.utponiente.edu.mx/,2410,23221,26795,5963,6245
Faculdade Minas Gerais,http://www.famig.edu.br/,2411,23221,23018,5963,6683
Instituto Nacional de Formación Técnica Profesional Humberto Velasquez Garcia,https://www.infotep.edu.co/,2412,23221,23018,5963,6683
Instituto Profesional Instituto de Estudios Bancarios Guillermo Subercaseaux,http://www.isubercaseaux.cl/,2413,23221,23018,5963,6683
Instituto Tecnológico de Chilpancingo,http://www.itchilpancingo.edu.mx/,2414,23221,23018,5963,6683
Instituto Tecnológico de Parral,http://www.itparral.edu.mx/,2415,23221,23018,5963,6683
Universidad de Especialidades Turisticas,https://udet.edu.ec/,2416,23221,23018,5963,6683
Associação de Ensino Superior do Piauí AESPI,http://www.aespi.br/,2417,23221,23018,5963,6683
Faculdade do Sul da Bahia FASB,https://www.ffassis.edu.br/,2418,23221,23018,5963,6683
Faculdades São Camilo,http://www.saocamilo-rj.br/,2419,23299,23098,5963,6683
Sociedade de Ensino Universitario do Nordeste SEUNE,http://seune.edu.br/,2420,23299,23098,5963,6683
Universidad Partenon de Cozumel,http://upc.edu.mx/,2421,23299,23098,5963,6683
Instituto de Educación Digital del Estado de Puebla,http://iedep.edu.mx/,2422,23299,23098,5963,6683
Instituto Pedagógico Nacional Monterrico,http://www.ipnm.edu.pe/,2423,23299,23098,5963,6683
Instituto Técnico Agrícola,https://ita.edu.co/,2424,23299,23098,5963,6683
Instituto Tecnológico de Chalatenango,https://www.itcha.edu.sv/,2425,23299,23098,5963,6683
Instituto Universitario de Tecnología Industerial Rodolfo Loero Arsimendi,https://www.iutirla.web.ve/,2426,23299,23098,5963,6683
Faculdade Santa Helena,https://fsh.edu.br/,2427,23299,23098,5963,6683
Faculdade de Administração e Artes de Limeira FAAL,https://www.faal.com.br/,2428,23299,23098,5963,6683
Faculdade de Tecnologia de Barueri,https://fatecbarueri.edu.br/,2429,23299,23098,5963,6683
Faculdade de Tecnologia de Lins FATEC Lins,http://www.fateclins.edu.br/,2430,23299,23098,5963,6683
Faculdade de Tecnologia de Curitiba FATEC,http://fatecpr.com.br/,2431,23299,23098,5963,6683
Faculdade de Tecnologia de São José dos Campos FATEC,https://www.fatecsjc.edu.br/,2432,23299,23098,5963,6683
Faculdade Campo Grande FCG,http://www.fcg-ms.edu.br/,2433,23299,23098,5963,6683
Universidad Juan Pablo II,http://www.ujpii.ac.cr/,2434,23299,23098,5963,6683
Universidad Nacional de Cañete,https://undc.edu.pe/,2435,23299,23098,5963,6683
Centro Universitário UNICNEC,http://www.unicnecosorio.cnec.br/,2436,23299,23098,5963,6683
Universidad Tamaulipeca,https://universidadtamaulipeca.edu.mx/,2437,23299,23098,5963,6683
Faculdade Metropolitana Porto Velho,https://www.metropolitana-ro.com.br/,2438,23299,23098,5963,6683
Fundação Lowtons de Educação e Cultura FUNLEC,http://www.funlec.com.br/,2439,23386,23191,5963,6683
Fundación Universitaria San Alfonso,https://www.sanalfonso.edu.co/,2440,23386,23191,5963,6683
Universidad Americana de Morelos,https://uam.edu.mx/,2441,23386,23191,5963,6683
Universidad Bíblica Latinoamericana,https://www.ubl.ac.cr/,2442,23386,23191,5963,6683
Escola de Negócios UBS,https://www.ubs.edu.br/,2443,23386,23191,5963,6683
Universidad Católica Agropecuaria del Trópico Seco,http://www.ucatse.edu.ni/,2444,23386,23191,5963,6683
Instituto Leonardo Bravo,https://ilb.mx/,2445,23386,23191,5963,6683
Instituto Tecnológico Superior de la Sierra Norte de Puebla,http://www.itssnp.edu.mx/,2446,23386,23191,5963,6683
Universidad Real,https://www.ureal.edu.bo/,2447,23386,23191,5963,6683
Universidad Tecnológica Americana UTECA,https://www.uteca.edu.mx/,2448,23386,23191,5963,6683
Faculdades Monteiro Lobato,https://www.monteirolobato.edu.br/,2449,23386,23191,5963,6683
(1) Universidad Deportiva del Sur (Iberoamericana del Deporte),http://www.uideporte.edu.ve/,2450,23386,23191,5963,6683
Universidad del Valle de Tlaxcala,https://univalletlax.edu.mx/,2451,23386,23191,5963,6683
Universidad Internacional de La Rioja Ecuador,https://ecuador.unir.net/,2452,23386,23191,5963,6683
Faculdade Alagoana de Administração Instituto de Ensino Superior de Alagoas FAA IESA,http://www.faaiesa.edu.br/,2453,23386,23191,5963,6683
Faculdade Vicentina,https://www.faculdadevicentina.com.br/,2454,23386,23191,5963,6683
Faculdade de Direito de Cachoeiro de Itapemirim FDCI,http://fdci.br/,2455,23386,23191,5963,6683
"Centro de Diseño, Arquitectura y Construcción",https://www.cedac.edu.hn/,2456,23386,23191,5963,6683
(3) Centro de Formación Técnica Ucevalpo PUCV,https://cftpucv.cl/,2457,23386,23191,5963,6683
Faculdade de Agudos,https://faag.com.br/,2458,23482,23289,5963,6683
Faculdade Pio XII,http://faculdade.pioxii-es.com.br/,2459,23482,23289,5963,6683
Faculdade Dinâmica do Vale do Piranga,http://www.faculdadedinamica.com.br/,2460,23482,23289,5963,6683
Faculdades Gammon,http://www.faculdadesgammon.edu.br/,2461,23482,23289,5963,6683
Faculdade de Saúde Ibituruna,http://fasi.edu.br/,2462,23482,23289,5963,6683
Faculdade de Medicina de Campos,http://fmc-campos.com.br/,2463,23482,23289,5963,6683
Fundação Educacional de Penapolis,https://www.funepe.edu.br/,2464,23482,23289,5963,6683
Universidad Nova Spania,https://www.novaspania.edu.mx/,2465,23482,23289,5963,6683
Instituto de Ciencias Jurídicas de Puebla,https://icipuebla.com/,2466,23482,23289,5963,6683
Instituto Tecnológico Superior de P'urhépecha,http://its-purhepecha.edu.mx/,2467,23482,23289,5963,6683
Universidad Nacional de Villarica del Espíritu Santo,http://www.unves.edu.py/,2468,23482,23289,5963,6683
Universidad Euro Hispanoamericana,https://ueh.edu.mx/,2469,23482,23289,5963,6683
Instituto Superior Tecnológico Jesús de Nazareth,https://ujn.edu.hn/,2470,23482,23289,5963,6683
Instituto Profesional Alemán Wilhelm Von Humboldt,http://lbi.cl/,2471,23482,23289,5963,6683
Faculdades Santa Cruz,https://unisantacruz.edu.br/,2472,23568,23382,5963,6683
Universidad Científica Latino Americana de Hidalgo UCLAH,https://www.uclah.edu.mx/,2473,23570,23384,5963,6683
Universidad de Falcon,http://www.udefa.edu.ve/,2474,23570,23384,5963,6683
Universidad Privada de Oruro,http://unior.edu.bo/,2475,23570,23384,5963,6683
Universidad Privada San Lorenzo,https://unisal.edu.py/,2476,23570,23384,5963,6683
Faculdade Univértix,https://univertix.net/,2477,23570,23384,5963,6683
Instituto de Estudios Fiscales y Administrativos,https://www.iefa.com.mx/,2478,23570,23384,5963,6683
Instituto Superior de Economia y Administración de Empresas,http://www.iseade.edu.sv/,2479,23570,23384,5963,6683
Instituto Teológico Franciscano ITF,https://www.itf.edu.br/,2480,23570,23384,5963,6683
Tecnológica FITEC,http://www.fitec.edu.co/,2481,23570,23384,5963,6683
Faculdade Salesiana Dom Bosco ISMA,https://www.fsdb.edu.br/,2482,23570,23384,5963,6683
UniSantaRita,https://santarita.br/,2483,23570,23384,5963,6683
Tecnologico de Estudios Superiores de Jocotitlan,https://www.tesjo.edomex.gob.mx/,2484,23570,29469,5963,5807
Universidade FUPAC,https://site.ubafupac.com.br/,2485,23570,23384,5963,6683
Universidad Sentimientos de la Nación,https://www.usn.edu.mx/,2486,23570,23384,5963,6683
Faculdades Integradas Camões,https://www.camoes.edu.br/,2487,23570,23384,5963,6683
Cipriani Labour College,http://cclcs.edu.tt/,2488,23570,23384,5963,6683
Instituto Tecnológico de Cuautla,https://www.itcuautla.edu.mx/,2489,23657,23474,5963,6683
International University of the Caribbean,http://www.iuc.edu.jm/,2490,23657,23474,5963,6683
Institución Universitaria Marco Fidel Suárez,http://iumafis.edu.co/,2491,23657,23474,5963,6683
Universidad Nacional del Oriente,http://www.uno.edu.bo/,2492,23657,23474,5963,6683
Fundación Escuela Colombiana de Hotelería y Turismo ECOTET,http://www.ecotet.com/,2493,23657,23474,5963,6683
Escuela de Conservación y Restauración de Occidente,http://www.ecro.edu.mx/,2494,23657,23474,5963,6683
Faculdade União de Campo Mourão UNICAMPO,https://www.faculdadeunicampo.edu.br/,2495,23657,23474,5963,6683
Faculdade do Litoral Sul Paulista FALS,http://www.fals.com.br/,2496,23657,23474,5963,6683
Universidad American College,http://www.americancollege.edu.ni/,2497,23657,23474,5963,6683
Faculdade São Salvador,http://saosalvador.edu.br/,2498,23657,23474,5963,6683
Colegio Superior de Gastronomia,https://sg.edu.mx/,2499,23657,23474,5963,6683
Instituto Tecnológico de Chalco,https://tesch.edu.mx/,2500,23657,23474,5963,6683
Centro Universitario Aztlán,http://www.ua.edu.mx/,2501,23657,23474,5963,6683
Universidad Paraguayo Alemana,https://www.upa.edu.py/,2502,23657,23474,5963,6683
Universidad Politécnica del Bicentenario,https://upbicentenario.edu.mx/,2503,23739,23558,5963,6683
Universidad Pública de El Alto,http://www.upea.bo/,2504,23739,23558,5963,6683
Universidad Pablo Guardado Chavez,https://www.upgch.mx/,2505,23739,23558,5963,6683
Instituto para el Desarrollo y Actualización de Profesionales,http://idap.com.mx/,2506,23739,23558,5963,6683
Faculdades Logatti Araraquara,https://logatti.edu.br/,2507,23739,23558,5963,6683
Universidad Cristiana de Panamá,https://www.ucp.ac.pa/,2508,23739,23558,5963,6683
